id,name,building_name,new_date,new_datetime,hour,load_kW,pv_kW,demand_kWh,supply_kWh,monthnew,yearnew,net_kWh,status
90132,h1,NDIR-SERT,2023-05-01,2023-05-01 01:01:02,1,5.18,0.01,5.64,0,5,2023,-5.64,D
90140,h1,NDIR-SERT,2023-05-01,2023-05-01 02:01:02,2,5.3,0.01,5.52,0,5,2023,-5.52,D
90148,h1,NDIR-SERT,2023-05-01,2023-05-01 03:01:02,3,5.43,0.01,5.54,0,5,2023,-5.54,D
90156,h1,NDIR-SERT,2023-05-01,2023-05-01 04:01:02,4,5.81,0.01,5.66,0,5,2023,-5.66,D
90164,h1,NDIR-SERT,2023-05-01,2023-05-01 05:01:02,5,5.83,0.01,5.7,0,5,2023,-5.7,D
90172,h1,NDIR-SERT,2023-05-01,2023-05-01 06:01:02,6,5.16,0.01,5.56,0,5,2023,-5.56,D
90180,h1,NDIR-SERT,2023-05-01,2023-05-01 07:01:02,7,5.58,1.71,5.11,0,5,2023,-5.11,D
90188,h1,NDIR-SERT,2023-05-01,2023-05-01 08:01:02,8,12.21,9.42,1.33,0.74,5,2023,-0.59,D
90196,h1,NDIR-SERT,2023-05-01,2023-05-01 09:01:02,9,17.61,14.76,3,0.25,5,2023,-2.75,D
90204,h1,NDIR-SERT,2023-05-01,2023-05-01 10:01:02,10,28.94,18.19,9.7,0,5,2023,-9.7,D
90212,h1,NDIR-SERT,2023-05-01,2023-05-01 11:01:02,11,31.87,19.22,13.68,0,5,2023,-13.68,D
90220,h1,NDIR-SERT,2023-05-01,2023-05-01 12:01:02,12,32.95,13.74,12.54,0,5,2023,-12.54,D
90228,h1,NDIR-SERT,2023-05-01,2023-05-01 13:01:02,13,29.19,19.41,12.3,0,5,2023,-12.3,D
90236,h1,NDIR-SERT,2023-05-01,2023-05-01 14:01:02,14,36.34,18.42,13.38,0,5,2023,-13.38,D
90244,h1,NDIR-SERT,2023-05-01,2023-05-01 15:01:02,15,37.6,15.96,19.17,0,5,2023,-19.17,D
90252,h1,NDIR-SERT,2023-05-01,2023-05-01 16:01:02,16,30.07,10.31,20.29,0,5,2023,-20.29,D
90260,h1,NDIR-SERT,2023-05-01,2023-05-01 17:01:02,17,18.87,1.81,17.49,0,5,2023,-17.49,D
90268,h1,NDIR-SERT,2023-05-01,2023-05-01 18:01:02,18,17.28,1.16,15.92,0,5,2023,-15.92,D
90276,h1,NDIR-SERT,2023-05-01,2023-05-01 19:01:02,19,10.89,0.01,13.28,0,5,2023,-13.28,D
90284,h1,NDIR-SERT,2023-05-01,2023-05-01 20:01:02,20,12.01,0.01,11,0,5,2023,-11,D
90292,h1,NDIR-SERT,2023-05-01,2023-05-01 21:01:02,21,9,0.01,8.78,0,5,2023,-8.78,D
90300,h1,NDIR-SERT,2023-05-01,2023-05-01 22:01:02,22,6.2,0.01,7.27,0,5,2023,-7.27,D
90308,h1,NDIR-SERT,2023-05-01,2023-05-01 23:01:02,23,5.8,0.01,7.03,0,5,2023,-7.03,D
90316,h1,NDIR-SERT,2023-05-02,2023-05-02 01:01:02,1,5.74,0.01,6.42,0,5,2023,-6.42,D
90324,h1,NDIR-SERT,2023-05-02,2023-05-02 02:01:02,2,5.87,0.01,6.02,0,5,2023,-6.02,D
90332,h1,NDIR-SERT,2023-05-02,2023-05-02 03:01:02,3,5.87,0.01,6.06,0,5,2023,-6.06,D
90340,h1,NDIR-SERT,2023-05-02,2023-05-02 04:01:02,4,5.86,0.01,6.1,0,5,2023,-6.1,D
90348,h1,NDIR-SERT,2023-05-02,2023-05-02 05:01:03,5,5.82,0.01,6.42,0,5,2023,-6.42,D
90363,h1,NDIR-SERT,2023-05-02,2023-05-02 07:01:02,7,5.93,3.08,4.85,0,5,2023,-4.85,D
90371,h1,NDIR-SERT,2023-05-02,2023-05-02 08:01:02,8,10.83,8.7,1.78,0.23,5,2023,-1.55,D
90379,h1,NDIR-SERT,2023-05-02,2023-05-02 09:01:02,9,23.49,14.71,4.44,0.77,5,2023,-3.67,D
90387,h1,NDIR-SERT,2023-05-02,2023-05-02 10:01:02,10,23.31,12,8.43,0,5,2023,-8.43,D
90395,h1,NDIR-SERT,2023-05-02,2023-05-02 11:01:02,11,20.42,19.63,2.5,0,5,2023,-2.5,D
90403,h1,NDIR-SERT,2023-05-02,2023-05-02 12:01:02,12,26.65,19.73,4.99,0,5,2023,-4.99,D
90411,h1,NDIR-SERT,2023-05-02,2023-05-02 13:01:02,13,22.82,16.7,5.44,0,5,2023,-5.44,D
90419,h1,NDIR-SERT,2023-05-02,2023-05-02 14:01:02,14,30.47,18.22,8.67,0,5,2023,-8.67,D
90427,h1,NDIR-SERT,2023-05-02,2023-05-02 15:01:02,15,31.11,15.71,13.47,0,5,2023,-13.47,D
90435,h1,NDIR-SERT,2023-05-02,2023-05-02 16:01:02,16,18.4,10.01,13.37,0,5,2023,-13.37,D
90443,h1,NDIR-SERT,2023-05-02,2023-05-02 17:01:02,17,20.15,3.89,12.66,0,5,2023,-12.66,D
90451,h1,NDIR-SERT,2023-05-02,2023-05-02 18:01:02,18,15.3,0.43,15.5,0,5,2023,-15.5,D
90459,h1,NDIR-SERT,2023-05-02,2023-05-02 19:01:02,19,15.64,0.01,14.9,0,5,2023,-14.9,D
90467,h1,NDIR-SERT,2023-05-02,2023-05-02 20:01:02,20,15.06,0.01,14.55,0,5,2023,-14.55,D
90475,h1,NDIR-SERT,2023-05-02,2023-05-02 21:01:02,21,6.28,0.01,10.25,0,5,2023,-10.25,D
90483,h1,NDIR-SERT,2023-05-02,2023-05-02 22:01:02,22,6.38,0.01,6.83,0,5,2023,-6.83,D
90491,h1,NDIR-SERT,2023-05-02,2023-05-02 23:01:02,23,7.62,0.01,7.19,0,5,2023,-7.19,D
90499,h1,NDIR-SERT,2023-05-03,2023-05-03 01:01:02,1,5.8,0.01,6.57,0,5,2023,-6.57,D
90507,h1,NDIR-SERT,2023-05-03,2023-05-03 02:01:02,2,5.45,0.01,6.02,0,5,2023,-6.02,D
90515,h1,NDIR-SERT,2023-05-03,2023-05-03 03:01:02,3,6.07,0.01,5.97,0,5,2023,-5.97,D
90523,h1,NDIR-SERT,2023-05-03,2023-05-03 04:01:02,4,5.53,0.01,6,0,5,2023,-6,D
90531,h1,NDIR-SERT,2023-05-03,2023-05-03 05:01:02,5,5.54,0.01,6.34,0,5,2023,-6.34,D
90539,h1,NDIR-SERT,2023-05-03,2023-05-03 06:01:02,6,5.14,0.01,6.25,0,5,2023,-6.25,D
90547,h1,NDIR-SERT,2023-05-03,2023-05-03 07:01:02,7,7.25,0.84,5.77,0,5,2023,-5.77,D
90555,h1,NDIR-SERT,2023-05-03,2023-05-03 08:01:02,8,6.31,3.29,4.56,0,5,2023,-4.56,D
90563,h1,NDIR-SERT,2023-05-03,2023-05-03 09:01:02,9,17.12,16.9,5.33,0.06,5,2023,-5.27,D
90571,h1,NDIR-SERT,2023-05-03,2023-05-03 10:01:03,10,26.64,22.05,0.64,1.7,5,2023,1.06,S
90579,h1,NDIR-SERT,2023-05-03,2023-05-03 11:01:02,11,27.09,16.23,1.47,1.68,5,2023,0.21,S
90587,h1,NDIR-SERT,2023-05-03,2023-05-03 12:01:02,12,23.9,19.7,9.75,0.23,5,2023,-9.52,D
90595,h1,NDIR-SERT,2023-05-03,2023-05-03 13:01:02,13,20.81,19.33,0.75,1.87,5,2023,1.12,S
90603,h1,NDIR-SERT,2023-05-03,2023-05-03 14:01:02,14,30.1,18.33,3.72,0.47,5,2023,-3.25,D
90611,h1,NDIR-SERT,2023-05-03,2023-05-03 15:01:02,15,19.15,15.68,9.26,0,5,2023,-9.26,D
90619,h1,NDIR-SERT,2023-05-03,2023-05-03 16:01:02,16,19.1,10.26,6.03,0,5,2023,-6.03,D
90627,h1,NDIR-SERT,2023-05-03,2023-05-03 17:01:02,17,17.76,3.42,11.3,0,5,2023,-11.3,D
90635,h1,NDIR-SERT,2023-05-03,2023-05-03 18:01:02,18,11.04,0.7,11.94,0,5,2023,-11.94,D
90643,h1,NDIR-SERT,2023-05-03,2023-05-03 19:01:02,19,12.57,0.01,10.51,0,5,2023,-10.51,D
90651,h1,NDIR-SERT,2023-05-03,2023-05-03 20:01:02,20,12.2,0.01,14.28,0,5,2023,-14.28,D
90659,h1,NDIR-SERT,2023-05-03,2023-05-03 21:01:02,21,12.07,0.01,13.8,0,5,2023,-13.8,D
90667,h1,NDIR-SERT,2023-05-03,2023-05-03 22:01:02,22,8.16,0.01,12.42,0,5,2023,-12.42,D
90675,h1,NDIR-SERT,2023-05-03,2023-05-03 23:01:02,23,10.53,0.01,9.39,0,5,2023,-9.39,D
90683,h1,NDIR-SERT,2023-05-04,2023-05-04 01:01:02,1,5.91,0.01,7.02,0,5,2023,-7.02,D
90691,h1,NDIR-SERT,2023-05-04,2023-05-04 02:01:02,2,7.64,0.01,5.92,0,5,2023,-5.92,D
90699,h1,NDIR-SERT,2023-05-04,2023-05-04 03:01:02,3,6.19,0.01,5.97,0,5,2023,-5.97,D
90707,h1,NDIR-SERT,2023-05-04,2023-05-04 04:01:02,4,5.88,0.01,5.89,0,5,2023,-5.89,D
90715,h1,NDIR-SERT,2023-05-04,2023-05-04 05:01:02,5,5.82,0.01,6.19,0,5,2023,-6.19,D
90723,h1,NDIR-SERT,2023-05-04,2023-05-04 06:01:02,6,5.5,0.03,6.19,0,5,2023,-6.19,D
90731,h1,NDIR-SERT,2023-05-04,2023-05-04 07:01:02,7,5.67,3.13,4.51,0,5,2023,-4.51,D
90739,h1,NDIR-SERT,2023-05-04,2023-05-04 08:01:02,8,11.3,8.36,1.06,0.66,5,2023,-0.4,D
90747,h1,NDIR-SERT,2023-05-04,2023-05-04 09:01:02,9,23.18,14.47,0,5.21,5,2023,5.21,S
90755,h1,NDIR-SERT,2023-05-04,2023-05-04 10:01:02,10,30.6,18.15,0,10.46,5,2023,10.46,S
90763,h1,NDIR-SERT,2023-05-04,2023-05-04 11:01:02,11,27.46,18.32,0,11.49,5,2023,11.49,S
90771,h1,NDIR-SERT,2023-05-04,2023-05-04 12:01:02,12,29.67,19.43,0,10.76,5,2023,10.76,S
90779,h1,NDIR-SERT,2023-05-04,2023-05-04 13:01:02,13,27.7,17.84,0,10.16,5,2023,10.16,S
90787,h1,NDIR-SERT,2023-05-04,2023-05-04 14:01:01,14,23.78,17.69,0,6.82,5,2023,6.82,S
90795,h1,NDIR-SERT,2023-05-04,2023-05-04 15:01:01,15,18.83,15.85,0,4.99,5,2023,4.99,S
90803,h1,NDIR-SERT,2023-05-04,2023-05-04 16:01:01,16,13.54,11.65,0.22,1.04,5,2023,0.82,S
90811,h1,NDIR-SERT,2023-05-04,2023-05-04 17:01:01,17,13.48,5.87,2.71,0,5,2023,-2.71,D
90819,h1,NDIR-SERT,2023-05-04,2023-05-04 18:01:01,18,11.11,0.73,8.5,0,5,2023,-8.5,D
90827,h1,NDIR-SERT,2023-05-04,2023-05-04 19:01:01,19,10.81,0.01,10.28,0,5,2023,-10.28,D
90835,h1,NDIR-SERT,2023-05-04,2023-05-04 20:01:01,20,8.86,0.01,10.32,0,5,2023,-10.32,D
90843,h1,NDIR-SERT,2023-05-04,2023-05-04 21:01:01,21,8.56,0.01,9.57,0,5,2023,-9.57,D
90851,h1,NDIR-SERT,2023-05-04,2023-05-04 22:01:01,22,8.53,0.01,8.7,0,5,2023,-8.7,D
90859,h1,NDIR-SERT,2023-05-04,2023-05-04 23:01:01,23,9.91,0.01,8.8,0,5,2023,-8.8,D
90867,h1,NDIR-SERT,2023-05-05,2023-05-05 01:01:01,1,5.4,0.01,6.5,0,5,2023,-6.5,D
90875,h1,NDIR-SERT,2023-05-05,2023-05-05 02:01:01,2,7.09,0.01,6.13,0,5,2023,-6.13,D
90883,h1,NDIR-SERT,2023-05-05,2023-05-05 03:01:01,3,5.56,0.01,6.12,0,5,2023,-6.12,D
90891,h1,NDIR-SERT,2023-05-05,2023-05-05 04:01:01,4,5.39,0.01,6,0,5,2023,-6,D
90899,h1,NDIR-SERT,2023-05-05,2023-05-05 05:01:01,5,7.37,0.01,6.25,0,5,2023,-6.25,D
90907,h1,NDIR-SERT,2023-05-05,2023-05-05 06:01:01,6,2.5,-0.02,6.11,0,5,2023,-6.11,D
90915,h1,NDIR-SERT,2023-05-05,2023-05-05 07:01:01,7,6.76,2.62,4.86,0,5,2023,-4.86,D
90923,h1,NDIR-SERT,2023-05-05,2023-05-05 08:01:01,8,11.95,8.75,1.05,0.71,5,2023,-0.34,D
90931,h1,NDIR-SERT,2023-05-05,2023-05-05 09:01:01,9,23.97,14.6,0,5.79,5,2023,5.79,S
90939,h1,NDIR-SERT,2023-05-05,2023-05-05 10:01:01,10,29.89,17.81,0,10.05,5,2023,10.05,S
90947,h1,NDIR-SERT,2023-05-05,2023-05-05 11:01:02,11,28.17,18.67,0,11.49,5,2023,11.49,S
90955,h1,NDIR-SERT,2023-05-05,2023-05-05 12:01:01,12,30.89,19.74,0,10.49,5,2023,10.49,S
90963,h1,NDIR-SERT,2023-05-05,2023-05-05 13:01:01,13,26.63,18.44,0,9.85,5,2023,9.85,S
90971,h1,NDIR-SERT,2023-05-05,2023-05-05 14:01:01,14,23.82,17.43,0,7.6,5,2023,7.6,S
90979,h1,NDIR-SERT,2023-05-05,2023-05-05 15:01:01,15,15.83,14.89,0,4.51,5,2023,4.51,S
90987,h1,NDIR-SERT,2023-05-05,2023-05-05 16:01:01,16,11.8,9.43,0.68,0.83,5,2023,0.15,S
90995,h1,NDIR-SERT,2023-05-05,2023-05-05 17:01:02,17,11.1,3.67,5.46,0,5,2023,-5.46,D
91003,h1,NDIR-SERT,2023-05-05,2023-05-05 18:01:01,18,11.42,0.68,9.92,0,5,2023,-9.92,D
91011,h1,NDIR-SERT,2023-05-05,2023-05-05 19:01:01,19,11.03,0.01,11.36,0,5,2023,-11.36,D
91019,h1,NDIR-SERT,2023-05-05,2023-05-05 20:01:01,20,13.23,0.01,12.09,0,5,2023,-12.09,D
91027,h1,NDIR-SERT,2023-05-05,2023-05-05 21:01:01,21,12.02,0.01,11.74,0,5,2023,-11.74,D
91035,h1,NDIR-SERT,2023-05-05,2023-05-05 22:01:01,22,8.8,0.01,10.06,0,5,2023,-10.06,D
91043,h1,NDIR-SERT,2023-05-05,2023-05-05 23:01:02,23,10.63,0.01,9.51,0,5,2023,-9.51,D
91051,h1,NDIR-SERT,2023-05-06,2023-05-06 01:01:02,1,5.62,0.01,7.92,0,5,2023,-7.92,D
91059,h1,NDIR-SERT,2023-05-06,2023-05-06 02:01:01,2,7.81,0.01,6.48,0,5,2023,-6.48,D
91067,h1,NDIR-SERT,2023-05-06,2023-05-06 03:01:01,3,7.87,0.01,6.41,0,5,2023,-6.41,D
91075,h1,NDIR-SERT,2023-05-06,2023-05-06 04:01:01,4,5.95,0.01,6.23,0,5,2023,-6.23,D
91083,h1,NDIR-SERT,2023-05-06,2023-05-06 05:01:01,5,5.37,0.01,6.53,0,5,2023,-6.53,D
91091,h1,NDIR-SERT,2023-05-06,2023-05-06 06:01:01,6,0,-0.04,6.5,0,5,2023,-6.5,D
91099,h1,NDIR-SERT,2023-05-06,2023-05-06 07:01:02,7,4.71,3,4.72,0,5,2023,-4.72,D
91107,h1,NDIR-SERT,2023-05-06,2023-05-06 08:01:01,8,12.02,8.73,0.86,1.01,5,2023,0.15,S
91115,h1,NDIR-SERT,2023-05-06,2023-05-06 09:01:01,9,23.84,14.73,0,5.93,5,2023,5.93,S
91123,h1,NDIR-SERT,2023-05-06,2023-05-06 10:01:01,10,28.22,17.68,0,10.13,5,2023,10.13,S
91131,h1,NDIR-SERT,2023-05-06,2023-05-06 11:01:02,11,32.04,18.77,0,11.5,5,2023,11.5,S
91139,h1,NDIR-SERT,2023-05-06,2023-05-06 12:01:01,12,31.01,18.68,0,12.16,5,2023,12.16,S
91147,h1,NDIR-SERT,2023-05-06,2023-05-06 13:01:01,13,23.78,17.97,0,9.3,5,2023,9.3,S
91155,h1,NDIR-SERT,2023-05-06,2023-05-06 14:01:01,14,24.81,17.61,0,6.8,5,2023,6.8,S
91163,h1,NDIR-SERT,2023-05-06,2023-05-06 15:01:01,15,19.59,14.98,0,5.35,5,2023,5.35,S
91171,h1,NDIR-SERT,2023-05-06,2023-05-06 16:01:02,16,10.64,9.55,0.38,1.33,5,2023,0.95,S
91179,h1,NDIR-SERT,2023-05-06,2023-05-06 17:01:01,17,10.66,3.6,5.11,0,5,2023,-5.11,D
91187,h1,NDIR-SERT,2023-05-06,2023-05-06 18:01:02,18,13.74,0.68,9.57,0,5,2023,-9.57,D
91195,h1,NDIR-SERT,2023-05-06,2023-05-06 19:01:01,19,11.32,0.01,11.44,0,5,2023,-11.44,D
91203,h1,NDIR-SERT,2023-05-06,2023-05-06 20:01:02,20,11.17,0.01,10.66,0,5,2023,-10.66,D
91211,h1,NDIR-SERT,2023-05-06,2023-05-06 21:01:01,21,10.34,0.01,10.25,0,5,2023,-10.25,D
91219,h1,NDIR-SERT,2023-05-06,2023-05-06 22:01:02,22,8.56,0.01,9.3,0,5,2023,-9.3,D
91227,h1,NDIR-SERT,2023-05-06,2023-05-06 23:01:01,23,8.11,0.01,9.34,0,5,2023,-9.34,D
91235,h1,NDIR-SERT,2023-05-07,2023-05-07 01:01:02,1,5.99,0.01,6.62,0,5,2023,-6.62,D
91243,h1,NDIR-SERT,2023-05-07,2023-05-07 02:01:01,2,5.52,0.01,6.66,0,5,2023,-6.66,D
91251,h1,NDIR-SERT,2023-05-07,2023-05-07 03:01:02,3,5.54,0.01,6.48,0,5,2023,-6.48,D
91259,h1,NDIR-SERT,2023-05-07,2023-05-07 04:01:01,4,6.09,0.01,6.5,0,5,2023,-6.5,D
91267,h1,NDIR-SERT,2023-05-07,2023-05-07 05:01:01,5,5.97,0.01,6.83,0,5,2023,-6.83,D
91275,h1,NDIR-SERT,2023-05-07,2023-05-07 06:01:02,6,5.62,0.01,6.66,0,5,2023,-6.66,D
91283,h1,NDIR-SERT,2023-05-07,2023-05-07 07:01:02,7,5,3.01,5,0,5,2023,-5,D
91291,h1,NDIR-SERT,2023-05-07,2023-05-07 08:01:01,8,13.41,9.32,0.94,1.11,5,2023,0.17,S
91299,h1,NDIR-SERT,2023-05-07,2023-05-07 09:01:01,9,22.46,15.11,0,5.76,5,2023,5.76,S
91307,h1,NDIR-SERT,2023-05-07,2023-05-07 10:01:02,10,27.09,17.43,0,10.06,5,2023,10.06,S
91315,h1,NDIR-SERT,2023-05-07,2023-05-07 11:01:02,11,28.85,18.14,0,11.64,5,2023,11.64,S
91323,h1,NDIR-SERT,2023-05-07,2023-05-07 12:01:01,12,28.72,18.91,0,10.14,5,2023,10.14,S
91331,h1,NDIR-SERT,2023-05-07,2023-05-07 13:01:01,13,27.3,18.97,0,8.85,5,2023,8.85,S
91339,h1,NDIR-SERT,2023-05-07,2023-05-07 14:01:01,14,21.94,17.46,0,6.2,5,2023,6.2,S
91347,h1,NDIR-SERT,2023-05-07,2023-05-07 15:01:02,15,17.86,15.21,0,5.01,5,2023,5.01,S
91355,h1,NDIR-SERT,2023-05-07,2023-05-07 16:01:02,16,11.37,9.98,0.46,1.25,5,2023,0.79,S
91363,h1,NDIR-SERT,2023-05-07,2023-05-07 17:01:02,17,10.59,3.67,5.11,0,5,2023,-5.11,D
91371,h1,NDIR-SERT,2023-05-07,2023-05-07 18:01:02,18,10.6,0.6,9.97,0,5,2023,-9.97,D
91379,h1,NDIR-SERT,2023-05-07,2023-05-07 19:01:02,19,11,0.01,11.96,0,5,2023,-11.96,D
91387,h1,NDIR-SERT,2023-05-07,2023-05-07 20:01:02,20,13.55,0.01,11.6,0,5,2023,-11.6,D
91395,h1,NDIR-SERT,2023-05-07,2023-05-07 21:01:02,21,11.2,0.01,11,0,5,2023,-11,D
91403,h1,NDIR-SERT,2023-05-07,2023-05-07 22:01:02,22,9.02,0.01,9.93,0,5,2023,-9.93,D
91411,h1,NDIR-SERT,2023-05-07,2023-05-07 23:01:01,23,10.8,0.01,10,0,5,2023,-10,D
91419,h1,NDIR-SERT,2023-05-08,2023-05-08 01:01:02,1,5.88,0.01,7.25,0,5,2023,-7.25,D
91427,h1,NDIR-SERT,2023-05-08,2023-05-08 02:01:02,2,8.24,0.01,6.97,0,5,2023,-6.97,D
91435,h1,NDIR-SERT,2023-05-08,2023-05-08 03:01:02,3,5.83,0.01,6.86,0,5,2023,-6.86,D
91443,h1,NDIR-SERT,2023-05-08,2023-05-08 04:01:02,4,7.6,0.01,6.89,0,5,2023,-6.89,D
91451,h1,NDIR-SERT,2023-05-08,2023-05-08 05:01:02,5,7.79,0.01,7.23,0,5,2023,-7.23,D
91466,h1,NDIR-SERT,2023-05-08,2023-05-08 07:01:02,7,6.6,1.7,5.78,0,5,2023,-5.78,D
91474,h1,NDIR-SERT,2023-05-08,2023-05-08 08:01:02,8,8.52,5.74,5.05,0,5,2023,-5.05,D
91482,h1,NDIR-SERT,2023-05-08,2023-05-08 09:01:02,9,29.03,11.31,11.31,0,5,2023,-11.31,D
91490,h1,NDIR-SERT,2023-05-08,2023-05-08 10:01:02,10,36.31,14.71,23.22,0,5,2023,-23.22,D
91498,h1,NDIR-SERT,2023-05-08,2023-05-08 11:01:02,11,45.55,9.94,28.86,0,5,2023,-28.86,D
91506,h1,NDIR-SERT,2023-05-08,2023-05-08 12:01:02,12,44.7,15.34,22.59,0,5,2023,-22.59,D
91514,h1,NDIR-SERT,2023-05-08,2023-05-08 13:01:04,13,36.23,14.44,21.47,0,5,2023,-21.47,D
91522,h1,NDIR-SERT,2023-05-08,2023-05-08 14:01:01,14,51.19,17.03,26.14,0,5,2023,-26.14,D
91530,h1,NDIR-SERT,2023-05-08,2023-05-08 15:01:02,15,52.87,8.63,39.55,0,5,2023,-39.55,D
91538,h1,NDIR-SERT,2023-05-08,2023-05-08 16:01:02,16,38.22,1.6,37.22,0,5,2023,-37.22,D
91546,h1,NDIR-SERT,2023-05-08,2023-05-08 17:01:02,17,20.73,0.76,26.02,0,5,2023,-26.02,D
91554,h1,NDIR-SERT,2023-05-08,2023-05-08 18:01:02,18,14.6,0.16,15.48,0,5,2023,-15.48,D
91562,h1,NDIR-SERT,2023-05-08,2023-05-08 19:01:02,19,12.56,0.01,15.42,0,5,2023,-15.42,D
91570,h1,NDIR-SERT,2023-05-08,2023-05-08 20:01:02,20,10.17,0.01,12.72,0,5,2023,-12.72,D
91578,h1,NDIR-SERT,2023-05-08,2023-05-08 21:01:02,21,8.21,0.01,8.64,0,5,2023,-8.64,D
91586,h1,NDIR-SERT,2023-05-08,2023-05-08 22:01:02,22,10.99,0.01,8.08,0,5,2023,-8.08,D
91594,h1,NDIR-SERT,2023-05-08,2023-05-08 23:01:02,23,8.78,0.01,8.47,0,5,2023,-8.47,D
91602,h1,NDIR-SERT,2023-05-09,2023-05-09 01:01:02,1,6.01,0.01,7.64,0,5,2023,-7.64,D
91610,h1,NDIR-SERT,2023-05-09,2023-05-09 02:01:02,2,6.77,0.01,6.53,0,5,2023,-6.53,D
91618,h1,NDIR-SERT,2023-05-09,2023-05-09 03:01:02,3,6.36,0.01,6.44,0,5,2023,-6.44,D
91626,h1,NDIR-SERT,2023-05-09,2023-05-09 04:01:02,4,6.42,0.01,6.42,0,5,2023,-6.42,D
91634,h1,NDIR-SERT,2023-05-09,2023-05-09 05:01:01,5,6.43,0.01,6.7,0,5,2023,-6.7,D
91642,h1,NDIR-SERT,2023-05-09,2023-05-09 06:01:01,6,6.94,0.01,6.6,0,5,2023,-6.6,D
91650,h1,NDIR-SERT,2023-05-09,2023-05-09 07:01:02,7,7.6,1.83,5.89,0,5,2023,-5.89,D
91658,h1,NDIR-SERT,2023-05-09,2023-05-09 08:01:02,8,12.22,5.3,4.5,0,5,2023,-4.5,D
91666,h1,NDIR-SERT,2023-05-09,2023-05-09 09:01:02,9,20.36,13.01,7,0,5,2023,-7,D
91674,h1,NDIR-SERT,2023-05-09,2023-05-09 10:01:02,10,31.6,11.22,14.5,0,5,2023,-14.5,D
91682,h1,NDIR-SERT,2023-05-09,2023-05-09 11:01:02,11,38.51,17.89,17.09,0,5,2023,-17.09,D
91690,h1,NDIR-SERT,2023-05-09,2023-05-09 12:01:02,12,33.94,19.75,17.86,0,5,2023,-17.86,D
91698,h1,NDIR-SERT,2023-05-09,2023-05-09 13:01:02,13,34.96,14.6,17.86,0,5,2023,-17.86,D
91706,h1,NDIR-SERT,2023-05-09,2023-05-09 14:01:02,14,39.16,16.39,19.75,0,5,2023,-19.75,D
91714,h1,NDIR-SERT,2023-05-09,2023-05-09 15:01:02,15,39.92,14.81,25.23,0,5,2023,-25.23,D
91722,h1,NDIR-SERT,2023-05-09,2023-05-09 16:01:02,16,34.14,9.23,24.15,0,5,2023,-24.15,D
91730,h1,NDIR-SERT,2023-05-09,2023-05-09 17:01:02,17,28.41,3.89,24.07,0,5,2023,-24.07,D
91738,h1,NDIR-SERT,2023-05-09,2023-05-09 18:01:02,18,19.7,0.33,20.07,0,5,2023,-20.07,D
91746,h1,NDIR-SERT,2023-05-09,2023-05-09 19:01:02,19,14.78,0.01,15.04,0,5,2023,-15.04,D
91754,h1,NDIR-SERT,2023-05-09,2023-05-09 20:01:02,20,11.94,0.01,13.66,0,5,2023,-13.66,D
91762,h1,NDIR-SERT,2023-05-09,2023-05-09 21:01:02,21,10.21,0.01,11.31,0,5,2023,-11.31,D
91770,h1,NDIR-SERT,2023-05-09,2023-05-09 22:01:02,22,10.22,0.01,8.33,0,5,2023,-8.33,D
91778,h1,NDIR-SERT,2023-05-09,2023-05-09 23:01:02,23,6.63,0.01,8.48,0,5,2023,-8.48,D
91786,h1,NDIR-SERT,2023-05-10,2023-05-10 01:01:02,1,5.74,0.01,7.19,0,5,2023,-7.19,D
91794,h1,NDIR-SERT,2023-05-10,2023-05-10 02:01:02,2,5.76,0.01,6.28,0,5,2023,-6.28,D
91802,h1,NDIR-SERT,2023-05-10,2023-05-10 03:01:02,3,5.64,0.01,6.15,0,5,2023,-6.15,D
91810,h1,NDIR-SERT,2023-05-10,2023-05-10 04:01:02,4,6.11,0.01,6.22,0,5,2023,-6.22,D
91818,h1,NDIR-SERT,2023-05-10,2023-05-10 05:01:02,5,6.12,0.01,6.33,0,5,2023,-6.33,D
91826,h1,NDIR-SERT,2023-05-10,2023-05-10 06:01:02,6,6.05,0.01,6.23,0,5,2023,-6.23,D
91834,h1,NDIR-SERT,2023-05-10,2023-05-10 07:01:02,7,6.19,0.64,5.66,0,5,2023,-5.66,D
91842,h1,NDIR-SERT,2023-05-10,2023-05-10 08:01:02,8,10.45,1.62,5.31,0,5,2023,-5.31,D
91850,h1,NDIR-SERT,2023-05-10,2023-05-10 09:01:02,9,22.52,4.94,13.55,0,5,2023,-13.55,D
91858,h1,NDIR-SERT,2023-05-10,2023-05-10 10:01:02,10,25.31,10.51,13.67,0,5,2023,-13.67,D
91866,h1,NDIR-SERT,2023-05-10,2023-05-10 11:01:02,11,25.31,11.87,13.5,0,5,2023,-13.5,D
